name	city	id_staz	id_reg	lat	lon	name_raw
Ordona		S11202	16	41.315006	15.620567	ORDONA
Oria		S11605	16	40.508167	17.646534	ORIA
Oricola-Pereto		S08518	19	42.067835	13.044214	ORICOLA-PERETO
Orio Litta		S01870	1	45.166778	9.550592	ORIO LITTA
Oriolo		S08313	5	42.166825	12.138499	ORIOLO
Oris		S02203	9	46.626672	10.645989	ORIS
Oristano		S12878	20	39.902033	8.603974	ORISTANO
Ormea		S00927				ORMEA
Ornavasso		S00006	3	45.970296	8.415892	ORNAVASSO
Orsa		S12121	14	38.190454	13.119126	ORSA
Orsago		S02704	12	45.928068	12.434259	ORSAGO
Orsara di Puglia		S09320	16	41.241899	15.27766	ORSARA DI PUGLIA
Orta Miasino		S00012	3	45.795865	8.421217	ORTA MIASINO
Ortanova		S11102	16	41.350441	15.732059	ORTANOVA
Orte		S08209	5	42.43728	12.408986	ORTE
Ortona		S07815	19	42.354196	14.407698	ORTONA
Orvieto		S08203	6	42.723379	12.127412	ORVIETO
Oschiri		S12860	20	40.713273	9.107749	OSCHIRI
Osimo Castelfidardo		S07502	11	43.497033	13.547263	OSIMO CASTELFIDARDO
Osnago		S01512	1	45.678532	9.386995	OSNAGO
Ospedaletto Euganeo		S02395	12	45.221706	11.606553	OSPEDALETTO EUGANEO
Ospedaletto Lodigiano		S01871	1	45.16933	9.575164	OSPEDALETTO LODIGIANO
Ospedalicchio		S07012	6	43.082369	12.506572	OSPEDALICCHIO
Ospitale di Cadore		S02554	12	46.325771	12.318429	OSPITALE DI CADORE
Ospitaletto Mantovano		S01922	1	45.129748	10.604406	OSPITALETTO MANTOVANO
Ospitaletto Travagliato		S01716	1	45.546042	10.074363	OSPITALETTO TRAVAGLIATO
Ostellato		S05175				OSTELLATO
Osteria Nuova		S05302	8	44.586613	11.236525	OSTERIA NUOVA
Ostia Parmense		S06160	8	44.520136	9.844981	OSTIA PARMENSE
Ostiglia		S05304	1	45.072228	11.141059	OSTIGLIA
Ostuni		S11132	16	40.752356	17.580809	OSTUNI
Ottavia		S08324				OTTAVIA
Ottaviano		S09751	18	40.85256	14.493479	OTTAVIANO
Oulx Cesana Claviere Sestriere		S00204	3	45.038789	6.831432	OULX CESANA CLAVIERE SESTRIERE
Ovada		S04103	3	44.630377	8.632301	OVADA
Ovada Nord		S04007	3	44.646656	8.644633	OVADA NORD
Oviglio		S00840	3	44.859537	8.494998	OVIGLIO
Ozieri Chilivani		S12862	20	40.609496	8.933744	OZIERI CHILIVANI
Ozieri Fraigas		S12861	20	40.627334	8.986497	OZIERI FRAIGAS
Ozzano Dell'Emilia		S05055	8	44.450797	11.487297	OZZANO DELL'EMILIA
Ozzano Monferrato		S00337	3	45.107581	8.372296	OZZANO MONFERRATO
Ozzano Taro		S06152	8	44.712268	10.141022	OZZANO TARO
Palermo Centrale	Palermo	S12002	14	38.109187	13.367515	PALERMO CENTRALE
P. C. Canaro		S05709	12	44.923012	11.675223	P.C. CANARO
P. M. Badesse		S06826	13	43.382144	11.277136	P.M. BADESSE
P. M. Reno		S05047				P.M. RENO
P. M. Torricchio		S09717				P.M. TORRICCHIO
P. M. Vat		S03032	10	46.092872	13.247412	P.M. VAT
Pabillonis		S12881	20	39.610878	8.741013	PABILLONIS
Pace del Mela		S12045	14	38.202459	15.312676	PACE DEL MELA
Paceco		S12103	14	37.991354	12.550844	PACECO
Pachino		S12445	14	36.710144	15.094661	PACHINO
Paderno		N00205				PADERNO
Paderno Dugnano		S01082				PADERNO DUGNANO
Paderno Robbiate		S01502	1	45.678307	9.439202	PADERNO ROBBIATE
Padiglione		S08707	5	41.513518	12.629476	PADIGLIONE
Padova	Padova	S02581	12	45.417846	11.880794	PADOVA
Padova Campo Marte	Padova	S02650				PADOVA CAMPO MARTE
Padula		S09908	18	40.335142	15.629921	PADULA
Paduli		S09313	18	41.146232	14.838878	PADULI
Paese		S02540	12	45.669207	12.161677	PAESE
Paese Castagnole		S02602	12	45.691182	12.182619	PAESE CASTAGNOLE
Paestum		S11703	18	40.421691	15.014915	PAESTUM
Pagani		S09813	18	40.74654	14.616996	PAGANI
Paganica		S07416	19	42.334751	13.464317	PAGANICA
Palagianello		S11508	16	40.610906	16.975202	PALAGIANELLO
Palagiano Chiatona		S11464	16	40.516998	17.059217	PALAGIANO CHIATONA
Palagiano Mottola		S11509	16	40.601744	17.065478	PALAGIANO MOTTOLA
Palagonia		S12279	14	37.318146	14.892565	PALAGONIA
Palazzo Reale-Orleans		S12130	14	38.10878	13.353962	PALAZZO REALE-ORLEANS
Palazzo S. Gervasio - Montemil.		S11303	15	40.93929	15.98982	PALAZZO S. GERVASIO - MONTEMIL.
Palazzolo		S01083				PALAZZOLO
Palazzolo dello Stella		S03203	10	45.803403	13.083957	PALAZZOLO DELLO STELLA
Palazzolo Sull'Oglio		S01538	1	45.601486	9.896235	PALAZZOLO SULL'OGLIO
Palazzolo Vercellese		S00175	3	45.189004	8.232787	PALAZZOLO VERCELLESE
Palena		S08904	19	41.918401	14.105189	PALENA
Palermo Brancaccio	Palermo	S12055	14	38.093141	13.392508	PALERMO BRANCACCIO
Palermo Notarbartolo	Palermo	S12134	14	38.132261	13.341572	PALERMO NOTARBARTOLO
Palestro		S00271	1	45.307274	8.534511	PALESTRO
Palidano		S02343	1	44.972228	10.777412	PALIDANO
Palizzi		S11859	17	37.91881	15.986405	PALIZZI
Pallanzeno		S00002	3	46.043533	8.260645	PALLANZENO
Pallerone		S06220	13	44.204232	10.005173	PALLERONE
Palma S. Gennaro		S09701	18	40.864149	14.540472	PALMA S. GENNARO
Palmanova		S03122	10	45.906862	13.296461	PALMANOVA
Palmi		S11769	17	38.364914	15.84438	PALMI
Palo Laziale		S08018	5	41.939327	12.102739	PALO LAZIALE
Palombina		S07112	11	43.61701	13.429721	PALOMBINA
Panicaglia		S06605	13	43.978449	11.407511	PANICAGLIA
Pantanella		S08699				PANTANELLA
Pantiere di Castelbellino		S07234	11	43.500941	13.183116	PANTIERE DI CASTELBELLINO
Paola		S11739	17	39.359442	16.033093	PAOLA
Parabiago		S01035	1	45.552441	8.946319	PARABIAGO
Paratico Sarnico		S01620	1	45.662478	9.961417	PARATICO SARNICO
Parco Leonardo		S08412	5	41.79932	12.29543	PARCO LEONARDO
Parco Prenestino		S08495				PARCO PRENESTINO
Parco Prenestino Bin.esterni		S08498				PARCO PRENESTINO BIN.ESTERNI
Parghelia		S11759	17	38.683341	15.925042	PARGHELIA
Parma	Parma	S05014	8	44.810203	10.32837	PARMA
Parona Lomellina		S01060	1	45.280107	8.780315	PARONA LOMELLINA
Partinico		S12124	14	38.05857	13.108956	PARTINICO
Passignano sul Trasimeno		S07001	6	43.188324	12.133128	PASSIGNANO SUL TRASIMENO
Passirano		N00206				PASSIRANO
Paternopoli		S09607	18	40.972903	15.009932	PATERNOPOLI
Patti-San Piero Patti		S12036	14	38.146905	14.975331	PATTI-SAN PIERO PATTI
Paulilatino		S12874	20	40.077373	8.775812	PAULILATINO
Pavia	Pavia	S01860	1	45.188843	9.144674	PAVIA
Pavia Porta Garibaldi	Pavia	S01861	1	45.183996	9.167331	PAVIA PORTA GARIBALDI
Pavona		S08731	5	41.723897	12.61116	PAVONA
Pedaso		S07510	11	43.094694	13.844906	PEDASO
Pederobba Cavaso Possagno		S02567	12	45.877299	11.965222	PEDEROBBA CAVASO POSSAGNO
Pegognaga		S05154				PEGOGNAGA
Pellezzano		S09521	18	40.719928	14.777354	PELLEZZANO
Penango		S00341	3	45.032254	8.235138	PENANGO
Perarolo di Cadore		S02553	12	46.386277	12.352493	PERAROLO DI CADORE
Perca		S02060				PERCA
Percianti Arianello		S09627				PERCIANTI ARIANELLO
Pergine		S02305	9	46.062482	11.232637	PERGINE
Pergola		S07060	11	43.549653	12.832973	PERGOLA
Peri		S02052	12	45.658402	10.900314	PERI
Perpignan		S78400				PERPIGNAN
Pertengo		S00311	3	45.233305	8.426739	PERTENGO
Pertosa		S09921				PERTOSA
Perugia	Perugia	S07004	6	43.103808	12.375567	PERUGIA
Perugia Ponte S. Giovanni	Perugia	S07005	6	43.091801	12.438239	PERUGIA PONTE S. GIOVANNI
Perugia Silvestrini	Perugia	S07013				PERUGIA SILVESTRINI
Perugia Universita'	Perugia	S07006				PERUGIA UNIVERSITA'
Pesaro		S07104	11	43.906014	12.904848	PESARO
Pescantina		S02057				PESCANTINA
Pescara	Pescara	S07810	19	42.467789	14.205066	PESCARA
Pescara Porta Nuova	Pescara	S07811	19	42.458072	14.211663	PESCARA PORTA NUOVA
Pescara S. Marco	Pescara	S07017	19	42.44613	14.208981	PESCARA S. MARCO
Peschiera del Garda		S02088	12	45.438502	10.702509	PESCHIERA DEL GARDA
Pescia		S06409	13	43.886811	10.686074	PESCIA
Pescina		S08532	19	42.037564	13.668981	PESCINA
Pescocanale		S08811	19	41.9589	13.391624	PESCOCANALE
Pescolanciano-Chiauci		S08915	7	41.678996	14.341588	PESCOLANCIANO-CHIAUCI
Pescosannita Fragneto l'Abate		S09507	18	41.236154	14.788527	PESCOSANNITA FRAGNETO L'ABATE
Pessione		S00457	3	44.965132	7.841321	PESSIONE
Petina		S09901	18	40.560347	15.389298	PETINA
Petrosino Strasatti		S12109	14	37.725466	12.509434	PETROSINO STRASATTI
Pettenasco		S00011	3	45.820498	8.406802	PETTENASCO
Pettorano sul Gizio		S08901	19	41.974557	13.965036	PETTORANO SUL GIZIO
Piacenza	Piacenza	S05000	8	45.052238	9.70633	PIACENZA
Piadena		S01919	1	45.127608	10.369962	PIADENA
Pian del Mugnone		S06952	13	43.813899	11.265994	PIAN DEL MUGNONE
Pian di Borno		N00223				PIAN DI BORNO
Pian di Venola		S05114	8	44.332136	11.188609	PIAN DI VENOLA
Piana		S00876	2	44.486383	8.308796	PIANA
Piana Bella Montelibretti		S08222	5	42.105159	12.632938	PIANA BELLA MONTELIBRETTI
Piana del Signore		S12394	14	37.056089	14.304292	PIANA DEL SIGNORE
Piana di M. Verna		S09026				PIANA DI M. VERNA
Piancamuno - Gratacasolo		N00218				PIANCAMUNO - GRATACASOLO
Pianerottolo di Ariano		S09317	18	41.188984	15.145482	PIANEROTTOLO DI ARIANO
Pianfei		S00903	3	44.385228	7.717109	PIANFEI
Pianibbie		S07990				PIANIBBIE
Piano d'Orta Bolognano		S07714	19	42.254455	13.951514	PIANO D'ORTA BOLOGNANO
Piano Orizzontale dei Giovi		S04216	2	44.530912	8.9192	PIANO ORIZZONTALE DEI GIOVI
Pianoro		S05131	8	44.380589	11.340675	PIANORO
Pianzano		S02705	12	45.913397	12.388168	PIANZANO
Piazza al Serchio		S06325	13	44.182515	10.296615	PIAZZA AL SERCHIO
Piazza Amedeo		S09106	18	40.838506	14.232974	PIAZZA AMEDEO
Piazza Cavour		S09108	18	40.855248	14.255175	PIAZZA CAVOUR
Picerno		S09833	15	40.640122	15.641612	PICERNO
Piedimonte Matese		S09999				PIEDIMONTE MATESE
Piedimonte-V. S. L.-Aquino		S08680				PIEDIMONTE-V.S.L.-AQUINO
Piedimulera		S00003	3	46.024348	8.261237	PIEDIMULERA
Pietra Ligure		S04520	2	44.145345	8.277403	PIETRA LIGURE
Pietrabissara		S04209	2	44.658637	8.926969	PIETRABISSARA
Pietragalla		S11213	15	40.753314	15.79211	PIETRAGALLA
Pietrapaola		S11816	17	39.540121	16.860819	PIETRAPAOLA
Pietrarsa		S09801	18	40.822433	14.32058	PIETRARSA
Pietrasanta		S06012	13	43.95583	10.229731	PIETRASANTA
Pietrelcina		S09508	18	41.18865	14.832469	PIETRELCINA
Pieve Albignola		S00402	1	45.116248	8.959723	PIEVE ALBIGNOLA
Pieve Emanuele		S01104				PIEVE EMANUELE
Pieve Ligure		S04711	2	44.372644	9.090975	PIEVE LIGURE
Pieve Vergonte		S00004	3	46.009783	8.276298	PIEVE VERGONTE
Pievetta		S00922	3	44.257449	8.021744	PIEVETTA
Pignataro Maggiore		S09207	18	41.17384	14.160545	PIGNATARO MAGGIORE
Pilzone		N00211				PILZONE
Pinarolo Po		S01931	1	45.073415	9.170273	PINAROLO PO
Pinerolo		S00517	3	44.887673	7.337402	PINEROLO
Pinerolo Olimpica		S00082	3	44.893325	7.349043	PINEROLO OLIMPICA
Pineto		S08334	5	41.909222	12.438385	PINETO
Pineto Atri		S07806	19	42.607736	14.069072	PINETO ATRI
Pino Confine		S13966				PINO CONFINE
Pino T.		S01110				PINO T.
Pinzano		S03055	10	46.179217	12.950779	PINZANO
Pioltello Limito		S01703	1	45.486019	9.329319	PIOLTELLO LIMITO
Piombino		S06770	13	42.924854	10.530959	PIOMBINO
Piombino Binari Mare		S06775	13	42.928931	10.54525	PIOMBINO BINARI MARE
Piombino Dese		S02509	12	45.60944	12.00058	PIOMBINO DESE
Piona		S01406	1	46.124696	9.350759	PIONA
Pioppe di Salvaro		S05106	8	44.310761	11.161785	PIOPPE DI SALVARO
Piove di Sacco		S02598				PIOVE DI SACCO
Piraineto		S12125	14	38.169148	13.14256	PIRAINETO
Pisa Binari Aeroporto	Pisa	S06450	13	43.698555	10.398436	PISA BINARI AEROPORTO
Pisa Centrale	Pisa	S06500	13	43.70794	10.398183	PISA CENTRALE
Pisa San Rossore	Pisa	S06501	13	43.723702	10.387363	PISA SAN ROSSORE
Piscina di Pinerolo		S00515	3	44.921744	7.425482	PISCINA DI PINEROLO
Pisciolo		S09625	15	41.018914	15.565446	PISCIOLO
Pisciotta Palinuro		S11712	18	40.091539	15.243601	PISCIOTTA PALINURO
Pisogne		N00217				PISOGNE
Pisticci		S11459	15	40.420848	16.552181	PISTICCI
Pistoia	Pistoia	S06414	13	43.926804	10.914624	PISTOIA
Pistoia Ovest	Pistoia	S05151				PISTOIA OVEST
Piteccio		S05116	13	44.009786	10.9013	PITECCIO
Pivka		S44100				PIVKA
Pizzighettone		S01911	1	45.181772	9.777133	PIZZIGHETTONE
Pizzo		S11753	17	38.726323	16.150615	PIZZO
Plaus		S02212	9	46.65844	11.041057	PLAUS
Ploaghe		S12816	20	40.66132	8.728075	PLOAGHE
Pm Grottalupara		S11514				PM GROTTALUPARA
Pocapaglia		S00842	3	44.701066	7.892496	POCAPAGLIA
Poggibonsi		S06805	13	43.468093	11.149455	POGGIBONSI
Poggio - Careggine - Vagli		S06323	13	44.148541	10.350626	POGGIO - CAREGGINE - VAGLI
Poggio Fidoni		S07428	5	42.395811	12.795429	POGGIO FIDONI
Poggio Imperiale		S11023	16	41.805561	15.35707	POGGIO IMPERIALE
Poggio Mirteto		S08213	5	42.242187	12.633043	POGGIO MIRTETO
Poggio Renatico		S05720	8	44.767292	11.483701	POGGIO RENATICO
Poggio Rusco		S05308	1	44.981859	11.124627	POGGIO RUSCO
Poggiorsini		S11305	16	40.935221	16.266897	POGGIORSINI
Poggiridenti-Tresivio-Piateda		S01433	1	46.166888	9.93382	POGGIRIDENTI-TRESIVIO-PIATEDA
Pogliola		S00904	3	44.399796	7.75057	POGLIOLA
Polesella		S05708	12	44.961039	11.738498	POLESELLA
Policastro Bussentino		S11718	18	40.076482	15.528438	POLICASTRO BUSSENTINO
Policoro Tursi		S11802	15	40.207304	16.688819	POLICORO TURSI
Polignano a Mare		S11128	16	40.990926	17.218676	POLIGNANO A MARE
Polla		S09903	18	40.512921	15.497238	POLLA
Pollenza		S07305	11	43.240933	13.367031	POLLENZA
Pollina		S12021	14	38.018	14.175943	POLLINA
Pombia		S01125	3	45.649547	8.637037	POMBIA
Pomezia - S. Palomba		S08601	5	41.706171	12.573611	POMEZIA - S. PALOMBA
Pompei		S09810	18	40.745918	14.501109	POMPEI
Pont		S00890	2	45.420436	7.60442	PONT
Pont Saint Martin		S00149	4	45.589834	7.795024	PONT SAINT MARTIN
Pontassieve		S06904	13	43.773949	11.437904	PONTASSIEVE
Ponte a Elsa		S06807	13	43.694385	10.906008	PONTE A ELSA
Ponte a Moriano		S06312	13	43.908371	10.534264	PONTE A MORIANO
Ponte a Tressa		S06869	13	43.250844	11.39617	PONTE A TRESSA
Ponte Albanito		S09325	16	41.35148	15.532976	PONTE ALBANITO
Ponte Casalduni		S09309	18	41.214169	14.696458	PONTE CASALDUNI
Ponte della Venturina		S05123	8	44.128589	10.990756	PONTE DELLA VENTURINA
Ponte di Brenta		S02585	12	45.429216	11.947734	PONTE DI BRENTA
Ponte di Piave		S02763	12	45.719624	12.460683	PONTE DI PIAVE
Ponte d'Adda		S01912	1	45.184352	9.790737	PONTE D'ADDA
Ponte d'Adige		S02225	9	46.485444	11.297719	PONTE D'ADIGE
Ponte Galeria		S08403	5	41.818349	12.344733	PONTE GALERIA
Ponte Gardena		S02020	9	46.6012	11.53251	PONTE GARDENA
Ponte Ginori		S06752	13	43.335594	10.740536	PONTE GINORI
Ponte in Valtellina		S01434	1	46.162631	9.975895	PONTE IN VALTELLINA
Ponte nelle Alpi Polpet		S02558	12	46.182328	12.277604	PONTE NELLE ALPI POLPET
Ponte Parrano di Nocera Umbra		S07233	6	43.137437	12.776376	PONTE PARRANO DI NOCERA UMBRA
Ponte S. Cono		S09841				PONTE S. CONO
Ponte S. Marco - Calcinato		S02082	1	45.473788	10.409018	PONTE S. MARCO - CALCINATO
Ponte S. Pietro		S01528	1	45.69916	9.584322	PONTE S. PIETRO
Ponte Ticino		N00053				PONTE TICINO
Pontebba		S03010	10	46.508463	13.311357	PONTEBBA
Pontecagnano		S09821	18	40.641033	14.870272	PONTECAGNANO
Pontecchio Marconi		S05103	8	44.42294	11.26919	PONTECCHIO MARCONI
Pontecurone		S01809	3	44.962014	8.929717	PONTECURONE
Pontedera Casciana Terme		S06506	13	43.662145	10.628773	PONTEDERA CASCIANA TERME
Pontelagoscuro		S05711	8	44.873216	11.612526	PONTELAGOSCURO
Pontelambro - Castelmarte		S01097				PONTELAMBRO - CASTELMARTE
Pontelandolfo		S09504	18	41.29578	14.712051	PONTELANDOLFO
Pontelatone		S09027				PONTELATONE
Pontenure		S05005	8	45.001687	9.792103	PONTENURE
Pontetto		S04710	2	44.377309	9.07696	PONTETTO
Ponti		S00871	3	44.629979	8.365262	PONTI
Ponticino		S06913	13	43.481446	11.71657	PONTICINO
Pontida		S01526	1	45.730084	9.511632	PONTIDA
Pontremoli		S06163	13	44.371976	9.887795	PONTREMOLI
Ponzana		S00247	3	45.402685	8.522689	PONZANA
Ponzano Magra		S06200	2	44.136227	9.934115	PONZANO MAGRA
Popolano		S06612	13	44.102323	11.649045	POPOLANO
Popoli Vittorito		S07703	19	42.172354	13.826152	POPOLI VITTORITO
Poppi		S06074				POPPI
Populonia		S06773	13	42.996412	10.540659	POPULONIA
Porcari		S06406	13	43.831263	10.619212	PORCARI
Pordenone		S02701	10	45.956281	12.654126	PORDENONE
Porrena - Strada - Montem.		S06073				PORRENA - STRADA - MONTEM.
Porretta Terme		S05110	8	44.155757	10.978039	PORRETTA TERME
Porta Venezia		N00094				PORTA VENEZIA
Portacomaro		S00344	3	44.957169	8.224345	PORTACOMARO
Portichetto - Luisago		N00040				PORTICHETTO - LUISAGO
Portici- Ercolano		S09802	18	40.809907	14.335809	PORTICI- ERCOLANO
Porto Ceresio		S01200	1	45.903675	8.900357	PORTO CERESIO
Porto di Vasto		S07822	19	42.167774	14.698057	PORTO DI VASTO
Porto d'Ascoli		S07514	11	42.912792	13.896813	PORTO D'ASCOLI
Porto Empedocle		S12214	14	37.291539	13.537862	PORTO EMPEDOCLE
Porto Recanati		S07504	11	43.433726	13.661464	PORTO RECANATI
Porto S. Elpidio		S07507	11	43.256855	13.760749	PORTO S. ELPIDIO
Porto S. Giorgio Fermo		S07508	11	43.17972	13.7975	PORTO S. GIORGIO FERMO
Porto Torres		S12802	20	40.833045	8.39642	PORTO TORRES
Porto Valtravaglia		S01116	1	45.958219	8.674141	PORTO VALTRAVAGLIA
Porto Varallo Pombia		S01124	3	45.677697	8.638383	PORTO VARALLO POMBIA
Portogruaro Caorle		S03200	12	45.781438	12.832375	PORTOGRUARO CAORLE
Portomaggiore		S05802	8	44.696699	11.799785	PORTOMAGGIORE
Possidente		S11220	15	40.781144	15.777104	POSSIDENTE
Postioma		S02601	12	45.715862	12.148248	POSTIOMA
Posto Comunicazione Dolce'		S02053	12	45.601513	10.850588	POSTO COMUNICAZIONE DOLCE'
Postojna		S00750				POSTOJNA
Potenza Inferiore		S11420	15	40.629469	15.806808	POTENZA INFERIORE
Potenza Macchia Romana		S11215				POTENZA MACCHIA ROMANA
Potenza Picena Montelupone		S07505	11	43.36991	13.59265	POTENZA PICENA MONTELUPONE
Potenza Superiore		S11217	15	40.64586	15.800966	POTENZA SUPERIORE
Pove del Grappa Campese		S02505	12	45.803248	11.719936	POVE DEL GRAPPA CAMPESE
Povo		S02301				POVO
Pozzallo		S12420	14	36.733821	14.848708	POZZALLO
Pozzolo Formigaro		S04330	3	44.797395	8.782521	POZZOLO FORMIGARO
Pozzuoli Solfatara		S09101	18	40.827586	14.126163	POZZUOLI SOLFATARA
Pozzuolo Martesana		S01722	1	45.510567	9.459096	POZZUOLO MARTESANA
Pracchia		S05113	13	44.05479	10.90691	PRACCHIA
Praja Ajeta Tortora		S11725	17	39.900832	15.780628	PRAJA AJETA TORTORA
Prasco Cremolino		S04101	3	44.648906	8.55001	PRASCO CREMOLINO
Prata Camportaccio		S01417				PRATA CAMPORTACCIO
Prata Pratola		S09513	18	40.988509	14.842666	PRATA PRATOLA
Pratignone		S06423	13	43.849273	11.162008	PRATIGNONE
Prato Borgonuovo	Prato	S06426	13	43.893216	11.076222	PRATO BORGONUOVO
Prato Centrale	Prato	S06416	13	43.878737	11.109252	PRATO CENTRALE
Prato Porta al Serraglio	Prato	S06422	13	43.884637	11.097385	PRATO PORTA AL SERRAGLIO
Prato Sesia	Prato	S00108	3	45.646472	8.370476	PRATO SESIA
Prato Tires	Prato	S02024				PRATO TIRES
Pratola Peligna		S07700	19	42.102423	13.876349	PRATOLA PELIGNA
Pratola Peligna Superiore		S07601	19	42.080415	13.87223	PRATOLA PELIGNA SUPERIORE
Pratovecchio		S06072				PRATOVECCHIO
Pratovecchio Stia		S06071				PRATOVECCHIO STIA
Predosa		S04003	3	44.750978	8.651132	PREDOSA
Preganziol		S02715	12	45.60367	12.23138	PREGANZIOL
Pregnana Milanese		S01058	1	45.511868	9.003943	PREGNANA MILANESE
Premosello Chiovenda		S01009	3	46.002188	8.326649	PREMOSELLO CHIOVENDA
Prezza		S08536	19	42.053699	13.834497	PREZZA
Pre' Saint Didier		S00130	4	45.7636	6.99105	PRE' SAINT DIDIER
Primolano		S02319	12	45.965315	11.700899	PRIMOLANO
Priola		S00923	3	44.248694	8.023429	PRIOLA
Priolo Melilli		S12347	14	37.157951	15.197038	PRIOLO MELILLI
Priolo Soprano		S12393	14	37.092142	14.377888	PRIOLO SOPRANO
Priverno Fossanova		S08604	5	41.421853	13.186406	PRIVERNO FOSSANOVA
Prosecco		S03551				PROSECCO
Provaglio - Timoline		N00209				PROVAGLIO - TIMOLINE
Puglia - Ceciliano		S06085				PUGLIA - CECILIANO
Punta Raisi		S12133	14	38.188892	13.110059	PUNTA RAISI
Pde 2av		S05299				PDE 2AV
Quadri-Borello		S07996				QUADRI-BORELLO
Quarona		S00102	3	45.763547	8.266603	QUARONA
Quart		S00138	4	45.741372	7.414645	QUART
Quartesana		S05170				QUARTESANA
Quarto di Marano		S09111	18	40.871086	14.122801	QUARTO DI MARANO
Quarto d'Altino		S02670	12	45.574576	12.365032	QUARTO D'ALTINO
Quattro Venti		S08005	5	41.880145	12.459731	QUATTRO VENTI
Quercianella		S06728	13	43.454922	10.37255	QUERCIANELLA
Quero Vas		S02565	12	45.939306	11.920189	QUERO VAS
Quiliano Vado		S04527	2	44.279933	8.435562	QUILIANO VADO
Quincinetto		S00150	3	45.567295	7.809711	QUINCINETTO
Quistello		S05156				QUISTELLO
Roma Termini	Roma	S08409	5	41.900636	12.502026	ROMA TERMINI
R. C. Aeroporto		S11866	17	38.073039	15.642301	R.C. AEROPORTO
Racalmuto		S12373	14	37.406065	13.72752	RACALMUTO
Racconigi		S00602	3	44.771179	7.685681	RACCONIGI
Raccordo X		N00181				RACCORDO X
Ragusa		S12414	14	36.91927	14.725677	RAGUSA
Ragusa Ibla		S12416	14	36.93133	14.750993	RAGUSA IBLA
Raiano		S07600	19	42.097931	13.80908	RAIANO
Randazzo		S12365	14	37.873782	14.950406	RANDAZZO
Rapallo		S04720	2	44.351398	9.231282	RAPALLO
Rapolano Terme		S06850	13	43.283331	11.602504	RAPOLANO TERME
Rapolla - Lavello		S11207				RAPOLLA - LAVELLO
Rapone Ruvo S. Fele		S09621	15	40.88802	15.47373	RAPONE RUVO S. FELE
Rassina		S06078				RASSINA
Rastignano		S05138	8	44.443592	11.357617	RASTIGNANO
Ravenna	Ravenna	S05811	8	44.419155	12.208404	RAVENNA
Recale		S09302	18	41.06235	14.30323	RECALE
Recco		S04714	2	44.361215	9.146788	RECCO
Redipuglia		S03308	10	45.853476	13.486016	REDIPUGLIA
Reggio Calabria Centrale	Reggio	S11781	17	38.103884	15.635844	REGGIO CALABRIA CENTRALE
Reggio Calabria Lido	Reggio	S11780	17	38.117668	15.649171	REGGIO CALABRIA LIDO
Reggio di Calabria Archi	Reggio di Calabria	S11973				REGGIO DI CALABRIA ARCHI
Reggio di Calabria Bocale	Reggio di Calabria	S11969				REGGIO DI CALABRIA BOCALE
Reggio di Calabria Catona	Reggio di Calabria	S11776	17	38.185806	15.641205	REGGIO DI CALABRIA CATONA
Reggio di Calabria Gallico	Reggio di Calabria	S11777	17	38.165235	15.650716	REGGIO DI CALABRIA GALLICO
Reggio di Calabria Omeca	Reggio di Calabria	S11970				REGGIO DI CALABRIA OMECA
Reggio di Calabria Pellaro	Reggio di Calabria	S11867	17	38.02561	15.650064	REGGIO DI CALABRIA PELLARO
Reggio di Calabria S. Caterina	Reggio di Calabria	S11975				REGGIO DI CALABRIA S. CATERINA
Reggio di Calabria S. Gregorio	Reggio di Calabria	S11868	17	38.061274	15.652053	REGGIO DI CALABRIA S. GREGORIO
Reggio Emilia	Reggio Emilia	S05023	8	44.697793	10.643093	REGGIO EMILIA
Reggio Emilia AV	Reggio Emilia	S05254	8	44.779886	10.744171	REGGIO EMILIA AV
Regoledo		S01410	1	46.030574	9.292106	REGOLEDO
Remanzacco		S03059				REMANZACCO
Remedello Sopra		S01845	1	45.27848	10.379211	REMEDELLO SOPRA
Remedello Sotto		S01846	1	45.257477	10.388402	REMEDELLO SOTTO
Renate-Veduggio		S01489	1	45.728304	9.279834	RENATE-VEDUGGIO
Repubblica		N00095				REPUBBLICA
Resana		S02508	12	45.634081	11.964251	RESANA
Rescaldina		S01135				RESCALDINA
Revere		S05305	1	45.049863	11.130884	REVERE
Reviglione di Somma Vesuviana		S09762	18	40.872234	14.482833	REVIGLIONE DI SOMMA VESUVIANA
Rho		S01037	1	45.523813	9.043563	RHO
Rho Fiera Milano		S01039				RHO FIERA MILANO
Riace		S11845	17	38.389178	16.528152	RIACE
Riardo		S09204	18	41.265177	14.124949	RIARDO
Ricadi		S11761	17	38.630676	15.839848	RICADI
Riccione		S07101	8	43.999218	12.658549	RICCIONE
Ridotti-Collepiano		S08815				RIDOTTI-COLLEPIANO
Rieti		S07405	5	42.405918	12.862596	RIETI
Rignano Garganico		S11028	16	41.579344	15.490229	RIGNANO GARGANICO
Rignano Sull'Arno Reggello		S06906	13	43.720834	11.452383	RIGNANO SULL'ARNO REGGELLO
Rigola - Stadio		S00084				RIGOLA - STADIO
Rigoli		S06401	13	43.789681	10.419663	RIGOLI
Rigomagno		S06851	13	43.256767	11.706492	RIGOMAGNO
Rigoroso		S04208	3	44.670577	8.896487	RIGOROSO
Rimini	Rimini	S05071	8	44.064176	12.574093	RIMINI
